"choice","nonchoice","value","rt","pair","valence","iter","med","ord_sbj","not_cond1","not_cond2","dmed"
2,1,0,-0.637,3,1,50,"off",10,1,2,0
2,1,1,-0.497,1,2,50,"off",10,2,3,0
2,1,1,-0.449,1,2,51,"off",10,2,3,0
1,2,1,0.536,3,2,51,"off",10,1,2,0
1,2,0,0.494,2,1,51,"off",10,1,3,0
1,2,1,0.617,3,2,52,"off",10,1,2,0
1,2,1,0.371,1,2,52,"off",10,2,3,0
1,2,1,0.562,2,2,52,"off",10,1,3,0
1,2,0,0.567,2,1,53,"off",10,1,3,0
2,1,1,-0.653,3,2,53,"off",10,1,2,0
1,2,1,0.87,1,2,53,"off",10,2,3,0
2,1,1,-0.618,1,2,54,"off",10,2,3,0
1,2,1,0.89,2,2,54,"off",10,1,3,0
2,1,0,-0.571,3,1,54,"off",10,1,2,0
1,2,1,0.652,3,2,55,"off",10,1,2,0
1,2,1,0.466,2,2,55,"off",10,1,3,0
1,2,1,1.01,1,2,55,"off",10,2,3,0
2,1,1,-0.933,1,2,56,"off",10,2,3,0
1,2,1,0.48,2,2,56,"off",10,1,3,0
2,1,0,-0.774,3,1,56,"off",10,1,2,0
1,2,1,0.478,1,2,57,"off",10,2,3,0
2,1,1,-0.936,3,2,57,"off",10,1,2,0
1,2,1,0.55,2,2,57,"off",10,1,3,0
1,2,1,0.383,2,2,58,"off",10,1,3,0
2,1,1,-0.417,3,2,58,"off",10,1,2,0
1,2,1,0.957,1,2,58,"off",10,2,3,0
2,1,1,-0.549,3,2,59,"off",10,1,2,0
1,2,0,0.461,2,1,59,"off",10,1,3,0
1,2,1,0.513,1,2,59,"off",10,2,3,0
2,1,0,-0.525,1,1,60,"off",10,2,3,0
2,1,0,-0.433,3,1,60,"off",10,1,2,0
1,2,1,0.311,2,2,60,"off",10,1,3,0
1,2,1,1.274,2,2,1,"off",11,1,3,0
2,1,0,-1.35,1,1,1,"off",11,2,3,0
2,1,0,-1.395,3,1,1,"off",11,1,2,0
1,2,1,1.078,1,2,2,"off",11,2,3,0
1,2,0,0.981,2,1,2,"off",11,1,3,0
1,2,0,1.037,3,1,2,"off",11,1,2,0
1,2,1,0.846,1,2,3,"off",11,2,3,0
1,2,0,0.576,2,1,3,"off",11,1,3,0
2,1,1,-1.141,3,2,3,"off",11,1,2,0
1,2,0,0.945,1,1,4,"off",11,2,3,0
1,2,1,0.64,2,2,4,"off",11,1,3,0
2,1,1,-0.803,3,2,4,"off",11,1,2,0
2,1,1,-0.414,2,2,5,"off",11,1,3,0
2,1,1,-0.27,1,2,5,"off",11,2,3,0
2,1,0,-0.537,2,1,6,"off",11,1,3,0
2,1,0,-0.521,3,1,6,"off",11,1,2,0
2,1,0,-0.253,1,1,6,"off",11,2,3,0
1,2,0,0.316,3,1,7,"off",11,1,2,0
2,1,0,-0.437,2,1,7,"off",11,1,3,0
2,1,0,-0.539,1,1,7,"off",11,2,3,0
2,1,0,-0.627,1,1,8,"off",11,2,3,0
1,2,0,0.633,3,1,8,"off",11,1,2,0
1,2,1,0.691,2,2,8,"off",11,1,3,0
1,2,1,1.143,2,2,9,"off",11,1,3,0
1,2,1,1.156,1,2,9,"off",11,2,3,0
2,1,0,-0.933,3,1,9,"off",11,1,2,0
2,1,0,-1.154,2,1,10,"off",11,1,3,0
1,2,1,0.772,1,2,10,"off",11,2,3,0
1,2,0,1.061,3,1,10,"off",11,1,2,0
1,2,1,1.525,1,2,11,"off",11,2,3,0
1,2,1,0.672,2,2,11,"off",11,1,3,0
1,2,0,0.761,3,1,11,"off",11,1,2,0
2,1,0,-1.273,3,1,12,"off",11,1,2,0
2,1,0,-0.901,1,1,12,"off",11,2,3,0
1,2,0,0.791,2,1,12,"off",11,1,3,0
1,2,1,0.794,1,2,13,"off",11,2,3,0
2,1,0,-1.095,3,1,13,"off",11,1,2,0
1,2,1,0.896,2,2,13,"off",11,1,3,0
2,1,0,-0.713,1,1,14,"off",11,2,3,0
2,1,0,-0.771,2,1,14,"off",11,1,3,0
2,1,0,-1.063,3,1,14,"off",11,1,2,0
2,1,1,-0.781,2,2,15,"off",11,1,3,0
2,1,0,-0.291,1,1,15,"off",11,2,3,0
2,1,1,-0.499,3,2,15,"off",11,1,2,0
2,1,0,-0.985,2,1,16,"off",11,1,3,0
1,2,1,3.775,1,2,16,"off",11,2,3,0
1,2,0,1.97,3,1,16,"off",11,1,2,0
1,2,1,1.967,3,2,17,"off",11,1,2,0
1,2,1,1.325,2,2,17,"off",11,1,3,0
2,1,0,-1.697,1,1,17,"off",11,2,3,0
2,1,1,-0.983,2,2,18,"off",11,1,3,0
2,1,0,-2.299,1,1,18,"off",11,2,3,0
2,1,0,-4.063,3,1,18,"off",11,1,2,0
1,2,1,2.123,1,2,19,"off",11,2,3,0
1,2,1,0.767,2,2,19,"off",11,1,3,0
2,1,0,-1.967,3,1,19,"off",11,1,2,0
1,2,1,1.156,1,2,20,"off",11,2,3,0
2,1,0,-1.05,2,1,20,"off",11,1,3,0
2,1,0,-3.41,3,1,20,"off",11,1,2,0
1,2,1,0.781,1,2,21,"off",11,2,3,0
1,2,0,0.55,2,1,21,"off",11,1,3,0
2,1,1,-0.707,3,2,21,"off",11,1,2,0
1,2,1,2.262,1,2,22,"off",11,2,3,0
1,2,1,0.834,2,2,22,"off",11,1,3,0
1,2,1,1.882,3,2,22,"off",11,1,2,0
2,1,1,-1.291,3,2,23,"off",11,1,2,0
2,1,0,-3.932,2,1,23,"off",11,1,3,0
1,2,1,1.387,1,2,23,"off",11,2,3,0
1,2,1,2.006,3,2,24,"off",11,1,2,0
1,2,0,2.731,2,1,24,"off",11,1,3,0
1,2,1,0.887,1,2,24,"off",11,2,3,0
1,2,1,0.522,1,2,25,"off",11,2,3,0
1,2,1,0.737,2,2,25,"off",11,1,3,0
2,1,1,-2.28,3,2,25,"off",11,1,2,0
1,2,1,1.254,2,2,26,"off",11,1,3,0
2,1,1,-1.401,3,2,26,"off",11,1,2,0
1,2,1,0.777,1,2,26,"off",11,2,3,0
1,2,1,0.567,2,2,27,"off",11,1,3,0
2,1,0,-0.586,3,1,27,"off",11,1,2,0
1,2,1,1.002,1,2,27,"off",11,2,3,0
1,2,1,0.969,1,2,28,"off",11,2,3,0
2,1,1,-0.726,3,2,28,"off",11,1,2,0
1,2,0,0.572,2,1,28,"off",11,1,3,0
2,1,1,-0.934,3,2,29,"off",11,1,2,0
1,2,1,0.821,2,2,29,"off",11,1,3,0
1,2,1,0.837,1,2,29,"off",11,2,3,0
1,2,1,0.661,1,2,30,"off",11,2,3,0
1,2,0,1.254,2,1,30,"off",11,1,3,0
2,1,0,-1.122,3,1,30,"off",11,1,2,0
1,2,0,0.631,1,1,31,"off",11,2,3,0
2,1,0,-1.679,3,1,31,"off",11,1,2,0
1,2,1,1.194,2,2,31,"off",11,1,3,0
1,2,0,0.531,1,1,32,"off",11,2,3,0
2,1,1,-0.855,3,2,32,"off",11,1,2,0
2,1,1,-1.337,2,2,32,"off",11,1,3,0
2,1,0,-1.016,1,1,33,"off",11,2,3,0
1,2,1,0.962,2,2,33,"off",11,1,3,0
1,2,1,1.526,3,2,33,"off",11,1,2,0
1,2,1,2.066,2,2,34,"off",11,1,3,0
1,2,1,3.148,1,2,34,"off",11,2,3,0
1,2,1,2.883,3,2,34,"off",11,1,2,0
1,2,1,1.143,2,2,35,"off",11,1,3,0
1,2,1,0.793,1,2,35,"off",11,2,3,0
1,2,1,0.554,3,2,35,"off",11,1,2,0
1,2,0,2.806,1,1,36,"off",11,2,3,0
1,2,1,1.24,3,2,36,"off",11,1,2,0
1,2,1,1.45,2,2,36,"off",11,1,3,0
1,2,1,1.291,3,2,37,"off",11,1,2,0
2,1,0,-1.09,1,1,37,"off",11,2,3,0
2,1,0,-1.734,2,1,37,"off",11,1,3,0
1,2,0,1.099,3,1,38,"off",11,1,2,0
1,2,1,0.715,1,2,38,"off",11,2,3,0
1,2,0,3.647,2,1,38,"off",11,1,3,0
1,2,1,1.162,3,2,39,"off",11,1,2,0
1,2,0,3.307,2,1,39,"off",11,1,3,0
1,2,1,1.099,1,2,39,"off",11,2,3,0
1,2,1,1.419,3,2,40,"off",11,1,2,0
2,1,0,-1.61,2,1,40,"off",11,1,3,0
1,2,0,1.025,1,1,40,"off",11,2,3,0
2,1,1,-0.84,1,2,1,"off",12,2,3,0
2,1,0,-1.023,3,1,1,"off",12,1,2,0
2,1,0,-0.889,2,1,1,"off",12,1,3,0
2,1,1,-0.618,2,2,2,"off",12,1,3,0
2,1,0,-0.955,1,1,2,"off",12,2,3,0
1,2,0,0.888,3,1,2,"off",12,1,2,0
1,2,0,0.691,3,1,3,"off",12,1,2,0
2,1,0,-0.671,2,1,3,"off",12,1,3,0
1,2,1,0.796,1,2,3,"off",12,2,3,0
1,2,1,0.318,1,2,4,"off",12,2,3,0
1,2,1,0.316,2,2,4,"off",12,1,3,0
2,1,1,-0.414,3,2,4,"off",12,1,2,0
1,2,1,0.51,1,2,5,"off",12,2,3,0
1,2,0,0.541,2,1,5,"off",12,1,3,0
1,2,1,0.394,3,2,5,"off",12,1,2,0
2,1,0,-0.385,1,1,6,"off",12,2,3,0
2,1,1,-0.736,2,2,6,"off",12,1,3,0
2,1,0,-1.235,3,1,6,"off",12,1,2,0
2,1,0,-0.475,3,1,7,"off",12,1,2,0
2,1,0,-0.349,1,1,7,"off",12,2,3,0
2,1,1,-0.364,2,2,7,"off",12,1,3,0
2,1,0,-0.875,1,1,8,"off",12,2,3,0
2,1,0,-0.528,3,1,8,"off",12,1,2,0
2,1,0,-0.796,2,1,8,"off",12,1,3,0
2,1,0,-0.587,3,1,9,"off",12,1,2,0
2,1,0,-0.618,1,1,9,"off",12,2,3,0
1,2,1,1.316,2,2,9,"off",12,1,3,0
2,1,1,-0.782,3,2,10,"off",12,1,2,0
1,2,0,1.039,2,1,10,"off",12,1,3,0
1,2,1,0.717,1,2,10,"off",12,2,3,0
2,1,0,-0.751,3,1,11,"off",12,1,2,0
1,2,0,0.822,2,1,11,"off",12,1,3,0
1,2,1,0.605,1,2,11,"off",12,2,3,0
2,1,1,-0.927,3,2,12,"off",12,1,2,0
2,1,0,-0.755,2,1,12,"off",12,1,3,0
2,1,0,-1.013,1,1,12,"off",12,2,3,0
2,1,0,-0.622,3,1,13,"off",12,1,2,0
2,1,0,-1.052,2,1,13,"off",12,1,3,0
1,2,1,0.851,1,2,13,"off",12,2,3,0
1,2,0,0.608,1,1,14,"off",12,2,3,0
1,2,1,0.823,2,2,14,"off",12,1,3,0
1,2,1,0.45,3,2,14,"off",12,1,2,0
1,2,1,0.455,3,2,15,"off",12,1,2,0
1,2,1,0.514,1,2,15,"off",12,2,3,0
2,1,0,-0.335,2,1,15,"off",12,1,3,0
1,2,1,0.383,2,2,16,"off",12,1,3,0
2,1,0,-0.445,3,1,16,"off",12,1,2,0
2,1,1,-0.547,1,2,16,"off",12,2,3,0
2,1,0,-0.583,2,1,17,"off",12,1,3,0
1,2,1,0.72,1,2,17,"off",12,2,3,0
2,1,0,-0.819,3,1,17,"off",12,1,2,0
1,2,0,0.416,1,1,18,"off",12,2,3,0
1,2,1,0.609,2,2,18,"off",12,1,3,0
2,1,1,-0.538,3,2,18,"off",12,1,2,0
2,1,0,-0.474,3,1,19,"off",12,1,2,0
1,2,1,0.563,1,2,19,"off",12,2,3,0
1,2,1,0.598,2,2,19,"off",12,1,3,0
1,2,1,0.668,2,2,20,"off",12,1,3,0
2,1,1,-0.509,3,2,20,"off",12,1,2,0
2,1,0,-0.474,1,1,20,"off",12,2,3,0
1,2,1,0.774,2,2,21,"off",12,1,3,0
1,2,1,0.615,1,2,21,"off",12,2,3,0
2,1,1,-0.529,3,2,21,"off",12,1,2,0
1,2,1,0.397,1,2,22,"off",12,2,3,0
1,2,0,0.386,2,1,22,"off",12,1,3,0
2,1,1,-0.453,3,2,22,"off",12,1,2,0
2,1,0,-0.363,3,1,23,"off",12,1,2,0
2,1,0,-0.401,1,1,23,"off",12,2,3,0
1,2,1,0.583,2,2,23,"off",12,1,3,0
2,1,0,-0.512,3,1,24,"off",12,1,2,0
1,2,1,0.588,1,2,24,"off",12,2,3,0
2,1,0,-0.486,2,1,24,"off",12,1,3,0
2,1,1,-0.508,3,2,25,"off",12,1,2,0
2,1,0,-0.644,1,1,25,"off",12,2,3,0
1,2,1,0.574,2,2,25,"off",12,1,3,0
1,2,1,0.432,2,2,26,"off",12,1,3,0
1,2,0,0.523,1,1,26,"off",12,2,3,0
2,1,0,-0.362,3,1,26,"off",12,1,2,0
2,1,0,-0.303,1,1,27,"off",12,2,3,0
2,1,1,-0.278,3,2,27,"off",12,1,2,0
1,2,0,0.535,2,1,27,"off",12,1,3,0
1,2,1,0.377,2,2,28,"off",12,1,3,0
2,1,1,-0.593,1,2,28,"off",12,2,3,0
2,1,0,-0.568,3,1,28,"off",12,1,2,0
2,1,1,-0.655,3,2,29,"off",12,1,2,0
1,2,1,0.782,1,2,29,"off",12,2,3,0
2,1,1,-0.539,2,2,29,"off",12,1,3,0
1,2,1,0.815,2,2,30,"off",12,1,3,0
2,1,0,-0.498,1,1,30,"off",12,2,3,0
2,1,1,-0.613,3,2,30,"off",12,1,2,0
2,1,1,-0.644,3,2,31,"off",12,1,2,0
2,1,1,-0.635,1,2,31,"off",12,2,3,0
2,1,0,-0.499,2,1,31,"off",12,1,3,0
2,1,1,-0.727,3,2,32,"off",12,1,2,0
1,2,1,0.57,2,2,32,"off",12,1,3,0
1,2,1,0.546,1,2,32,"off",12,2,3,0
2,1,0,-1.033,3,1,33,"off",12,1,2,0
2,1,1,-0.631,1,2,33,"off",12,2,3,0
2,1,0,-0.53,2,1,33,"off",12,1,3,0
2,1,1,-0.35,2,2,34,"off",12,1,3,0
2,1,1,-0.497,3,2,34,"off",12,1,2,0
1,2,0,0.573,1,1,34,"off",12,2,3,0
2,1,0,-0.424,2,1,35,"off",12,1,3,0
2,1,0,-0.333,1,1,35,"off",12,2,3,0
2,1,1,-0.347,3,2,35,"off",12,1,2,0
2,1,0,-0.798,3,1,36,"off",12,1,2,0
2,1,0,-0.763,1,1,36,"off",12,2,3,0
1,2,0,0.8,2,1,36,"off",12,1,3,0
1,2,1,0.83,1,2,37,"off",12,2,3,0
2,1,1,-1.074,2,2,37,"off",12,1,3,0
1,2,0,1.294,3,1,37,"off",12,1,2,0
2,1,0,-1.362,2,1,38,"off",12,1,3,0
1,2,0,1.143,3,1,38,"off",12,1,2,0
2,1,0,-1.12,1,1,38,"off",12,2,3,0
1,2,0,0.73,2,1,39,"off",12,1,3,0
2,1,0,-0.848,3,1,39,"off",12,1,2,0
1,2,1,0.871,1,2,39,"off",12,2,3,0
1,2,1,0.851,2,2,40,"off",12,1,3,0
2,1,0,-0.645,3,1,40,"off",12,1,2,0
2,1,0,-0.572,1,1,40,"off",12,2,3,0
2,1,0,-0.64,1,1,41,"off",12,2,3,0
2,1,1,-0.534,2,2,41,"off",12,1,3,0
1,2,0,0.475,3,1,41,"off",12,1,2,0
1,2,1,0.369,2,2,42,"off",12,1,3,0
1,2,1,0.89,3,2,42,"off",12,1,2,0
2,1,0,-1.325,1,1,42,"off",12,2,3,0
2,1,1,-1.912,2,2,43,"off",12,1,3,0
2,1,0,-1.261,1,1,43,"off",12,2,3,0
1,2,1,1.01,3,2,43,"off",12,1,2,0
2,1,1,-1.048,3,2,44,"off",12,1,2,0
1,2,1,1.157,2,2,44,"off",12,1,3,0
1,2,1,2.593,1,2,44,"off",12,2,3,0
2,1,0,-1.381,1,1,45,"off",12,2,3,0
2,1,1,-1.285,3,2,45,"off",12,1,2,0
2,1,0,-0.646,2,1,45,"off",12,1,3,0
2,1,0,-0.663,3,1,46,"off",12,1,2,0
1,2,1,0.56,2,2,46,"off",12,1,3,0
1,2,1,0.715,1,2,46,"off",12,2,3,0
1,2,1,0.491,1,2,47,"off",12,2,3,0
1,2,1,0.774,3,2,47,"off",12,1,2,0
2,1,1,-0.449,2,2,47,"off",12,1,3,0
2,1,1,-0.657,3,2,48,"off",12,1,2,0
1,2,1,0.491,2,2,48,"off",12,1,3,0
1,2,0,0.514,1,1,48,"off",12,2,3,0
1,2,0,0.547,1,1,49,"off",12,2,3,0
1,2,1,0.325,2,2,49,"off",12,1,3,0
2,1,0,-0.45,3,1,49,"off",12,1,2,0
1,2,1,0.362,1,2,50,"off",12,2,3,0
1,2,1,0.466,2,2,50,"off",12,1,3,0
2,1,0,-0.46,3,1,50,"off",12,1,2,0
1,2,0,0.514,1,1,51,"off",12,2,3,0
1,2,1,0.5,3,2,51,"off",12,1,2,0
2,1,0,-0.31,2,1,51,"off",12,1,3,0
1,2,1,0.538,1,2,52,"off",12,2,3,0
1,2,0,0.456,2,1,52,"off",12,1,3,0
2,1,0,-0.517,3,1,52,"off",12,1,2,0
1,2,1,0.391,1,2,53,"off",12,2,3,0
1,2,1,0.354,2,2,53,"off",12,1,3,0
2,1,1,-0.412,3,2,53,"off",12,1,2,0
1,2,1,0.348,1,2,54,"off",12,2,3,0
1,2,0,0.331,2,1,54,"off",12,1,3,0
2,1,0,-0.353,3,1,54,"off",12,1,2,0
1,2,1,0.368,1,2,55,"off",12,2,3,0
1,2,1,0.682,3,2,55,"off",12,1,2,0
2,1,0,-0.51,2,1,55,"off",12,1,3,0
1,2,0,0.504,1,1,56,"off",12,2,3,0
1,2,1,0.54,3,2,56,"off",12,1,2,0
2,1,0,-0.859,2,1,56,"off",12,1,3,0
2,1,0,-0.866,2,1,57,"off",12,1,3,0
2,1,1,-0.533,3,2,57,"off",12,1,2,0
2,1,0,-0.806,1,1,57,"off",12,2,3,0
1,2,1,0.583,1,2,58,"off",12,2,3,0
2,1,0,-0.642,3,1,58,"off",12,1,2,0
1,2,1,0.659,2,2,58,"off",12,1,3,0
2,1,1,-0.72,2,2,59,"off",12,1,3,0
1,2,1,0.601,1,2,59,"off",12,2,3,0
1,2,0,0.44,3,1,59,"off",12,1,2,0
2,1,0,-0.532,3,1,60,"off",12,1,2,0
2,1,1,-0.56,1,2,60,"off",12,2,3,0
2,1,0,-0.77,2,1,60,"off",12,1,3,0
1,2,1,0.687,3,2,61,"off",12,1,2,0
2,1,1,-0.393,2,2,61,"off",12,1,3,0
2,1,0,-0.493,1,1,61,"off",12,2,3,0
2,1,1,-0.499,1,2,62,"off",12,2,3,0
2,1,0,-0.479,3,1,62,"off",12,1,2,0
1,2,1,0.443,2,2,62,"off",12,1,3,0
2,1,0,-0.538,1,1,63,"off",12,2,3,0
2,1,0,-0.444,2,1,63,"off",12,1,3,0
1,2,1,0.53,3,2,63,"off",12,1,2,0
1,2,1,0.441,2,2,64,"off",12,1,3,0
1,2,1,0.784,3,2,64,"off",12,1,2,0
1,2,1,0.523,1,2,64,"off",12,2,3,0
2,1,0,-0.434,2,1,65,"off",12,1,3,0
2,1,0,-0.72,1,1,65,"off",12,2,3,0
2,1,0,-0.621,3,1,65,"off",12,1,2,0
2,1,0,-0.503,2,1,66,"off",12,1,3,0
2,1,0,-0.472,1,1,66,"off",12,2,3,0
2,1,0,-0.579,3,1,66,"off",12,1,2,0
2,1,0,-0.543,2,1,67,"off",12,1,3,0
1,2,1,0.963,1,2,67,"off",12,2,3,0
1,2,1,0.585,3,2,67,"off",12,1,2,0
2,1,0,-0.578,1,1,68,"off",12,2,3,0
1,2,1,0.617,2,2,68,"off",12,1,3,0
2,1,1,-0.528,3,2,68,"off",12,1,2,0
2,1,0,-0.418,3,1,69,"off",12,1,2,0
1,2,0,0.475,1,1,69,"off",12,2,3,0
1,2,1,0.508,2,2,69,"off",12,1,3,0
1,2,1,0.603,2,2,70,"off",12,1,3,0
1,2,0,1.067,3,1,70,"off",12,1,2,0
1,2,1,0.634,1,2,70,"off",12,2,3,0
1,2,1,0.758,2,2,71,"off",12,1,3,0
2,1,1,-0.681,3,2,71,"off",12,1,2,0
2,1,0,-0.924,1,1,71,"off",12,2,3,0
1,2,1,0.63,2,2,72,"off",12,1,3,0
1,2,1,1.935,1,2,72,"off",12,2,3,0
1,2,1,0.988,3,2,72,"off",12,1,2,0
2,1,1,-1.045,2,2,73,"off",12,1,3,0
2,1,0,-0.69,1,1,73,"off",12,2,3,0
2,1,1,-0.658,3,2,73,"off",12,1,2,0
2,1,0,-0.808,1,1,74,"off",12,2,3,0
1,2,0,0.73,3,1,74,"off",12,1,2,0
2,1,0,-0.668,2,1,74,"off",12,1,3,0
2,1,0,-0.705,3,1,75,"off",12,1,2,0
1,2,1,0.714,2,2,75,"off",12,1,3,0
1,2,1,0.451,1,2,75,"off",12,2,3,0
2,1,0,-0.375,3,1,76,"off",12,1,2,0
1,2,0,0.428,2,1,76,"off",12,1,3,0
1,2,1,0.565,1,2,76,"off",12,2,3,0
2,1,0,-0.618,2,1,77,"off",12,1,3,0
2,1,1,-0.961,3,2,77,"off",12,1,2,0
1,2,1,0.707,1,2,77,"off",12,2,3,0
2,1,0,-0.672,2,1,78,"off",12,1,3,0
2,1,1,-0.349,1,2,78,"off",12,2,3,0
2,1,1,-0.429,3,2,78,"off",12,1,2,0
2,1,0,-0.708,2,1,79,"off",12,1,3,0
1,2,1,0.578,3,2,79,"off",12,1,2,0
1,2,1,0.61,1,2,79,"off",12,2,3,0
1,2,0,0.626,1,1,80,"off",12,2,3,0
1,2,0,0.74,3,1,80,"off",12,1,2,0
2,1,0,-0.917,2,1,80,"off",12,1,3,0
2,1,1,-0.838,3,2,81,"off",12,1,2,0
1,2,1,0.587,2,2,81,"off",12,1,3,0
1,2,1,0.487,1,2,81,"off",12,2,3,0
2,1,0,-0.557,2,1,82,"off",12,1,3,0
2,1,1,-0.421,1,2,82,"off",12,2,3,0
2,1,0,-0.738,3,1,82,"off",12,1,2,0
1,2,0,0.5,1,1,83,"off",12,2,3,0
1,2,0,0.673,3,1,83,"off",12,1,2,0
2,1,1,-0.463,2,2,83,"off",12,1,3,0
2,1,0,-0.479,2,1,84,"off",12,1,3,0
2,1,0,-0.525,1,1,84,"off",12,2,3,0
1,2,1,0.599,3,2,84,"off",12,1,2,0
2,1,0,-0.912,3,1,85,"off",12,1,2,0
2,1,0,-0.687,2,1,85,"off",12,1,3,0
1,2,1,0.589,1,2,85,"off",12,2,3,0
2,1,1,-0.557,3,2,86,"off",12,1,2,0
1,2,1,0.457,2,2,86,"off",12,1,3,0
1,2,0,0.517,1,1,86,"off",12,2,3,0
2,1,0,-0.471,2,1,87,"off",12,1,3,0
1,2,1,0.494,1,2,87,"off",12,2,3,0
1,2,0,0.466,3,1,87,"off",12,1,2,0
1,2,1,0.542,3,2,88,"off",12,1,2,0
1,2,0,0.616,1,1,88,"off",12,2,3,0
1,2,1,0.402,2,2,88,"off",12,1,3,0
2,1,0,-0.647,2,1,89,"off",12,1,3,0
2,1,1,-0.265,1,2,89,"off",12,2,3,0
2,1,0,-0.597,3,1,89,"off",12,1,2,0
2,1,0,-0.253,3,1,90,"off",12,1,2,0
2,1,0,-0.26,1,1,90,"off",12,2,3,0
2,1,0,-0.537,2,1,90,"off",12,1,3,0
2,1,0,-0.317,3,1,91,"off",12,1,2,0
2,1,0,-0.358,1,1,91,"off",12,2,3,0
1,2,1,0.263,2,2,91,"off",12,1,3,0
2,1,0,-0.697,1,1,92,"off",12,2,3,0
2,1,0,-0.594,3,1,92,"off",12,1,2,0
2,1,1,-0.576,2,2,92,"off",12,1,3,0
2,1,0,-0.339,2,1,93,"off",12,1,3,0
1,2,1,0.324,1,2,93,"off",12,2,3,0
2,1,0,-0.503,3,1,93,"off",12,1,2,0
1,2,1,0.697,1,2,94,"off",12,2,3,0
2,1,0,-0.861,2,1,94,"off",12,1,3,0
1,2,1,0.739,3,2,94,"off",12,1,2,0
1,2,1,0.637,1,2,95,"off",12,2,3,0
2,1,0,-0.76,3,1,95,"off",12,1,2,0
1,2,1,0.719,2,2,95,"off",12,1,3,0
1,2,1,0.61,2,2,96,"off",12,1,3,0
1,2,0,0.662,3,1,96,"off",12,1,2,0
1,2,1,0.662,1,2,96,"off",12,2,3,0
2,1,0,-0.555,3,1,97,"off",12,1,2,0
1,2,1,0.452,1,2,97,"off",12,2,3,0
1,2,0,0.602,2,1,97,"off",12,1,3,0
1,2,1,0.283,3,2,98,"off",12,1,2,0
2,1,0,-0.604,1,1,98,"off",12,2,3,0
2,1,0,-0.485,2,1,98,"off",12,1,3,0
2,1,0,-0.514,1,1,99,"off",12,2,3,0
1,2,1,0.278,2,2,99,"off",12,1,3,0
2,1,0,-0.312,3,1,99,"off",12,1,2,0
1,2,1,0.366,2,2,100,"off",12,1,3,0
1,2,1,0.782,1,2,100,"off",12,2,3,0
2,1,0,-0.622,3,1,100,"off",12,1,2,0
1,2,1,1.075,1,2,101,"off",12,2,3,0
2,1,0,-0.702,3,1,101,"off",12,1,2,0
2,1,1,-0.67,2,2,101,"off",12,1,3,0
1,2,0,0.65,1,1,102,"off",12,2,3,0
1,2,1,0.492,2,2,102,"off",12,1,3,0
2,1,0,-0.828,3,1,102,"off",12,1,2,0
2,1,0,-0.58,3,1,103,"off",12,1,2,0
1,2,1,0.462,1,2,103,"off",12,2,3,0
2,1,0,-0.613,2,1,103,"off",12,1,3,0
2,1,1,-0.848,1,2,104,"off",12,2,3,0
2,1,0,-0.651,2,1,104,"off",12,1,3,0
1,2,1,0.579,3,2,104,"off",12,1,2,0
1,2,0,0.577,3,1,105,"off",12,1,2,0
2,1,0,-1.115,2,1,105,"off",12,1,3,0
2,1,1,-0.772,1,2,105,"off",12,2,3,0
2,1,1,-0.605,2,2,106,"off",12,1,3,0
2,1,0,-0.778,1,1,106,"off",12,2,3,0
2,1,0,-0.587,3,1,106,"off",12,1,2,0
1,2,0,0.753,2,1,107,"off",12,1,3,0
1,2,0,0.527,1,1,107,"off",12,2,3,0
1,2,1,0.482,3,2,107,"off",12,1,2,0
1,2,1,0.465,3,2,108,"off",12,1,2,0
2,1,1,-0.513,2,2,108,"off",12,1,3,0
1,2,1,0.738,1,2,108,"off",12,2,3,0
2,1,1,-0.603,3,2,109,"off",12,1,2,0
1,2,0,1.11,1,1,109,"off",12,2,3,0
1,2,1,0.51,2,2,109,"off",12,1,3,0
1,2,1,0.994,2,2,110,"off",12,1,3,0
1,2,1,0.459,3,2,110,"off",12,1,2,0
1,2,1,0.255,1,2,110,"off",12,2,3,0
1,2,1,0.439,1,2,111,"off",12,2,3,0
2,1,0,-0.453,3,1,111,"off",12,1,2,0
2,1,1,-1.039,2,2,111,"off",12,1,3,0
1,2,1,0.626,1,2,112,"off",12,2,3,0
2,1,1,-0.328,2,2,112,"off",12,1,3,0
1,2,1,0.422,3,2,112,"off",12,1,2,0
2,1,0,-0.491,2,1,113,"off",12,1,3,0
1,2,0,0.298,3,1,113,"off",12,1,2,0
1,2,1,0.326,1,2,113,"off",12,2,3,0
1,2,1,0.476,2,2,114,"off",12,1,3,0
1,2,0,0.281,1,1,114,"off",12,2,3,0
1,2,0,0.393,3,1,114,"off",12,1,2,0
1,2,0,0.354,3,1,115,"off",12,1,2,0
1,2,1,0.587,1,2,115,"off",12,2,3,0
1,2,1,0.644,2,2,115,"off",12,1,3,0
2,1,0,-0.544,1,1,116,"off",12,2,3,0
2,1,0,-0.358,3,1,116,"off",12,1,2,0
1,2,1,0.74,2,2,116,"off",12,1,3,0
2,1,1,-0.616,3,2,117,"off",12,1,2,0
1,2,0,0.445,2,1,117,"off",12,1,3,0
2,1,0,-0.5,1,1,117,"off",12,2,3,0
1,2,1,0.636,1,2,118,"off",12,2,3,0
1,2,1,1.541,2,2,118,"off",12,1,3,0
2,1,1,-1.116,3,2,118,"off",12,1,2,0
1,2,1,0.481,1,2,119,"off",12,2,3,0
1,2,0,1.2,3,1,119,"off",12,1,2,0
